Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Bermuda,Region of the Americas of WHO,North America,2013,43,10/21/13,10/27/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,44,10/28/13,11/3/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,45,11/4/13,11/10/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,46,11/11/13,11/17/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,47,11/18/13,11/24/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,48,11/25/13,12/1/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,49,12/2/13,12/8/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,50,12/9/13,12/15/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,51,12/16/13,12/22/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2013,52,12/23/13,12/29/13,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,1,12/30/13,1/5/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,2,1/6/14,1/12/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,3,1/13/14,1/19/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,4,1/20/14,1/26/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,5,1/27/14,2/2/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,6,2/3/14,2/9/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,7,2/10/14,2/16/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,8,2/17/14,2/23/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,9,2/24/14,3/2/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,10,3/3/14,3/9/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,11,3/10/14,3/16/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,12,3/17/14,3/23/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,13,3/24/14,3/30/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,14,3/31/14,4/6/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,15,4/7/14,4/13/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,16,4/14/14,4/20/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,17,4/21/14,4/27/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,18,4/28/14,5/4/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,19,5/5/14,5/11/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,20,5/12/14,5/18/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,21,5/19/14,5/25/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,22,5/26/14,6/1/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,23,6/2/14,6/8/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,24,6/9/14,6/15/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,25,6/16/14,6/22/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,26,6/23/14,6/29/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,27,6/30/14,7/6/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,28,7/7/14,7/13/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,29,7/14/14,7/20/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,30,7/21/14,7/27/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,31,7/28/14,8/3/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,32,8/4/14,8/10/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,33,8/11/14,8/17/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,34,8/18/14,8/24/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,35,8/25/14,8/31/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,36,9/1/14,9/7/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,37,9/8/14,9/14/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,38,9/15/14,9/21/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,39,9/22/14,9/28/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,40,9/29/14,10/5/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,41,10/6/14,10/12/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,42,10/13/14,10/19/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,43,10/20/14,10/26/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,44,10/27/14,11/2/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,45,11/3/14,11/9/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,46,11/10/14,11/16/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,47,11/17/14,11/23/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,48,11/24/14,11/30/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,49,12/1/14,12/7/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,50,12/8/14,12/14/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,51,12/15/14,12/21/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2014,52,12/22/14,12/28/14,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,1,12/29/14,1/4/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,2,1/5/15,1/11/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,3,1/12/15,1/18/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,4,1/19/15,1/25/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,5,1/26/15,2/1/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,6,2/2/15,2/8/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,7,2/9/15,2/15/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,8,2/16/15,2/22/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,9,2/23/15,3/1/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,10,3/2/15,3/8/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,11,3/9/15,3/15/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,12,3/16/15,3/22/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,13,3/23/15,3/29/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,14,3/30/15,4/5/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,15,4/6/15,4/12/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,16,4/13/15,4/19/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,17,4/20/15,4/26/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,18,4/27/15,5/3/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,19,5/4/15,5/10/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,20,5/11/15,5/17/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,21,5/18/15,5/24/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,22,5/25/15,5/31/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,23,6/1/15,6/7/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,24,6/8/15,6/14/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,25,6/15/15,6/21/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,26,6/22/15,6/28/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,27,6/29/15,7/5/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,28,7/6/15,7/12/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,29,7/13/15,7/19/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,30,7/20/15,7/26/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,31,7/27/15,8/2/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,32,8/3/15,8/9/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,33,8/10/15,8/16/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,34,8/17/15,8/23/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,35,8/24/15,8/30/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,36,8/31/15,9/6/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,37,9/7/15,9/13/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,38,9/14/15,9/20/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,39,9/21/15,9/27/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,40,9/28/15,10/4/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,41,10/5/15,10/11/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,42,10/12/15,10/18/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,43,10/19/15,10/25/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,44,10/26/15,11/1/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,45,11/2/15,11/8/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,46,11/9/15,11/15/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,47,11/16/15,11/22/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,48,11/23/15,11/29/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,49,11/30/15,12/6/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,50,12/7/15,12/13/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,51,12/14/15,12/20/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,52,12/21/15,12/27/15,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2015,53,12/28/15,1/3/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,1,1/4/16,1/10/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,2,1/11/16,1/17/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,3,1/18/16,1/24/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,4,1/25/16,1/31/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,5,2/1/16,2/7/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,6,2/8/16,2/14/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,7,2/15/16,2/21/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,8,2/22/16,2/28/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,9,2/29/16,3/6/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,10,3/7/16,3/13/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,11,3/14/16,3/20/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,12,3/21/16,3/27/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,13,3/28/16,4/3/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,14,4/4/16,4/10/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,15,4/11/16,4/17/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,16,4/18/16,4/24/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,17,4/25/16,5/1/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,18,5/2/16,5/8/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,19,5/9/16,5/15/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,20,5/16/16,5/22/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,21,5/23/16,5/29/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,22,5/30/16,6/5/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,23,6/6/16,6/12/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,24,6/13/16,6/19/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,25,6/20/16,6/26/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,26,6/27/16,7/3/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,27,7/4/16,7/10/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,28,7/11/16,7/17/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,29,7/18/16,7/24/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,30,7/25/16,7/31/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,31,8/1/16,8/7/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,32,8/8/16,8/14/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,33,8/15/16,8/21/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,34,8/22/16,8/28/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,35,8/29/16,9/4/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,36,9/5/16,9/11/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,37,9/12/16,9/18/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,38,9/19/16,9/25/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,39,9/26/16,10/2/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,40,10/3/16,10/9/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,41,10/10/16,10/16/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,42,10/17/16,10/23/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,43,10/24/16,10/30/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,44,10/31/16,11/6/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,45,11/7/16,11/13/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,46,11/14/16,11/20/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,47,11/21/16,11/27/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,48,11/28/16,12/4/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,49,12/5/16,12/11/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,50,12/12/16,12/18/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,51,12/19/16,12/25/16,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2016,52,12/26/16,1/1/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,1,1/2/17,1/8/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,2,1/9/17,1/15/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,3,1/16/17,1/22/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,4,1/23/17,1/29/17,,1,,,1,,,1,,,,,1,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,5,1/30/17,2/5/17,,4,,,4,,,4,,,,,4,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,6,2/6/17,2/12/17,,2,,,2,,,2,,,,,2,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,7,2/13/17,2/19/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,8,2/20/17,2/26/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,9,2/27/17,3/5/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,10,3/6/17,3/12/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,11,3/13/17,3/19/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,12,3/20/17,3/26/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,13,3/27/17,4/2/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,14,4/3/17,4/9/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,15,4/10/17,4/16/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,16,4/17/17,4/23/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,17,4/24/17,4/30/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,18,5/1/17,5/7/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,19,5/8/17,5/14/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,20,5/15/17,5/21/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,21,5/22/17,5/28/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,22,5/29/17,6/4/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,23,6/5/17,6/11/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,24,6/12/17,6/18/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,25,6/19/17,6/25/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,26,6/26/17,7/2/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,27,7/3/17,7/9/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,28,7/10/17,7/16/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,29,7/17/17,7/23/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,30,7/24/17,7/30/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,31,7/31/17,8/6/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,32,8/7/17,8/13/17,,,,,,,,,,,,,,,No Report
Bermuda,Region of the Americas of WHO,North America,2017,33,8/14/17,8/20/17,,,,,,,,,,,,,,,No Report
